,state,county,1st,2nd,3rd,votes1,votes2,votes3,pct1,pct2,pct3,party1,party2,party3,primary_date,primary_type,edge1,edge2,edge3,Abbreviation,area_name,state_abbreviation,PST045214,PST040210,PST120214,POP010210,AGE135214,AGE295214,AGE775214,SEX255214,RHI125214,RHI225214,RHI325214,RHI425214,RHI525214,RHI625214,RHI725214,RHI825214,POP715213,POP645213,POP815213,EDU635213,EDU685213,VET605213,LFE305213,HSG010214,HSG445213,HSG096213,HSG495213,HSD410213,HSD310213,INC910213,INC110213,PVY020213,BZA010213,BZA110213,BZA115213,NES010213,SBO001207,SBO315207,SBO115207,SBO215207,SBO515207,SBO415207,SBO015207,MAN450207,WTN220207,RTN130207,RTN131207,AFN120207,BPS030214,LND110210,POP060210
550,Illinois,Schuyler County,H. CLINTON,B. SANDERS,W. WILSON,368.0,293.0,6.0,0.544,0.433,0.009,D,D,D,03/15/16,Open primary,0.291666666667,-0.0413333333333,-0.272333333333,IL,Schuyler County,IL,7330.0,7544.0,-2.8,7544.0,4.9,20.3,19.7,47.3,95.4,3.5,0.2,0.4,0.0,0.6,1.8,93.9,89.1,1.1,1.8,88.9,18.6,841.0,25.2,3435.0,81.0,5.2,76600.0,3056.0,2.31,23656.0,48138.0,15.9,155.0,1201.0,-2.0,486.0,508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53090.0,7647.0,0.0,0.0,437.27,17.3
551,Illinois,Scott County,B. SANDERS,H. CLINTON,W. WILSON,161.0,150.0,4.0,0.5,0.466,0.012,D,D,D,03/15/16,Open primary,0.267666666667,-0.0183333333333,-0.282333333333,IL,Scott County,IL,5204.0,5355.0,-2.8,5355.0,5.1,22.3,18.6,51.9,98.1,0.5,0.2,0.2,0.0,1.0,1.2,97.0,89.6,0.6,1.1,89.8,13.7,427.0,24.3,2441.0,75.9,9.1,82900.0,2113.0,2.48,24471.0,49669.0,12.3,84.0,577.0,-8.0,309.0,449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34894.0,6686.0,1714.0,0.0,250.91,21.3
552,Illinois,Shelby County,B. SANDERS,H. CLINTON,L. COHEN,940.0,782.0,17.0,0.53,0.441,0.01,D,D,D,03/15/16,Open primary,0.227666666667,0.0266666666667,-0.281333333333,IL,Shelby County,IL,22048.0,22363.0,-1.4,22363.0,5.3,21.4,20.6,50.6,98.4,0.4,0.2,0.3,0.0,0.7,1.0,97.4,90.5,0.6,1.5,89.8,14.4,2239.0,23.3,10467.0,81.2,5.5,86100.0,8991.0,2.45,23069.0,47188.0,11.8,444.0,4035.0,-1.3,1299.0,1699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157299.0,140900.0,6477.0,14065.0,32.0,758.52,29.5
553,Illinois,St. Clair County,H. CLINTON,B. SANDERS,M. O'MALLEY,20987.0,15565.0,130.0,0.569,0.422,0.004,D,D,D,03/15/16,Open primary,0.157666666667,0.0566666666667,-0.238333333333,IL,St. Clair County,IL,265729.0,270063.0,-1.6,270056.0,6.4,24.1,13.8,51.8,65.7,30.2,0.3,1.4,0.1,2.2,3.8,62.5,87.8,2.7,4.8,89.5,25.3,29633.0,23.6,118323.0,67.2,20.1,123700.0,102885.0,2.57,26234.0,50578.0,17.6,5325.0,77072.0,-1.5,14000.0,17080.0,13.5,0.2,2.7,0.0,1.5,33.3,2324457.0,1661620.0,3087185.0,11818.0,615352.0,762.0,657.76,410.6
554,Illinois,Stark County,B. SANDERS,H. CLINTON,W. WILSON,215.0,197.0,4.0,0.514,0.471,0.01,D,D,D,03/15/16,Open primary,0.181666666667,0.0606666666667,-0.272333333333,IL,Stark County,IL,5813.0,5994.0,-3.0,5994.0,4.9,20.4,24.4,50.7,97.5,0.6,0.2,0.4,0.0,1.2,1.1,96.5,91.9,0.7,1.6,87.9,16.7,484.0,26.8,2663.0,82.0,6.8,88300.0,2416.0,2.41,26843.0,54203.0,11.1,117.0,998.0,4.7,357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57253.0,9404.0,1352.0,3.0,288.08,20.8
555,Illinois,Stephenson County,H. CLINTON,B. SANDERS,M. O'MALLEY,1953.0,1899.0,14.0,0.502,0.488,0.004,D,D,D,03/15/16,Open primary,0.281666666667,-0.00633333333333,-0.298333333333,IL,Stephenson County,IL,46435.0,47711.0,-2.7,47711.0,5.6,21.9,20.5,51.6,86.8,9.6,0.2,0.7,0.0,2.6,3.5,83.8,86.7,1.9,3.6,89.5,17.9,3913.0,20.4,21926.0,71.8,18.5,101800.0,19408.0,2.4,23350.0,43472.0,15.9,1087.0,15212.0,-0.9,2958.0,3662.0,2.3,0.0,0.0,0.0,1.1,0.0,905092.0,0.0,480551.0,10285.0,44798.0,8.0,564.52,84.5
556,Illinois,Tazewell County,B. SANDERS,H. CLINTON,M. O'MALLEY,7154.0,5867.0,43.0,0.545,0.447,0.003,D,D,D,03/15/16,Open primary,0.198666666667,0.0566666666667,-0.282333333333,IL,Tazewell County,IL,135707.0,135394.0,0.2,135394.0,6.0,23.1,17.0,50.6,96.2,1.3,0.3,0.9,0.0,1.3,2.2,94.2,88.6,1.7,2.9,91.7,23.6,10732.0,20.5,58058.0,76.0,14.0,132000.0,54428.0,2.45,28037.0,56067.0,9.1,2799.0,44972.0,-1.0,6333.0,9910.0,0.9,0.0,0.0,0.0,0.0,27.9,5145678.0,1225115.0,1758134.0,13424.0,353944.0,637.0,648.97,208.6
557,Illinois,Union County,B. SANDERS,H. CLINTON,M. O'MALLEY,1152.0,921.0,24.0,0.542,0.433,0.011,D,D,D,03/15/16,Open primary,0.155666666667,0.0376666666667,-0.220333333333,IL,Union County,IL,17447.0,17808.0,-2.0,17808.0,5.3,21.0,19.9,50.1,96.3,1.1,0.7,0.4,0.0,1.5,5.1,91.8,89.0,2.8,6.0,83.9,20.1,1591.0,24.5,7914.0,75.7,9.1,87500.0,6852.0,2.47,21719.0,41848.0,19.5,342.0,3382.0,0.9,1076.0,1445.0,0.0,0.0,0.0,0.0,4.9,0.0,176076.0,20504.0,145142.0,8009.0,10029.0,13.0,413.46,43.1
558,Illinois,Vermilion County,H. CLINTON,B. SANDERS,M. O'MALLEY,3017.0,2781.0,48.0,0.512,0.472,0.008,D,D,D,03/15/16,Open primary,0.201666666667,0.0196666666667,-0.256333333333,IL,Vermilion County,IL,79728.0,81625.0,-2.3,81625.0,6.7,24.0,17.4,50.3,83.1,13.5,0.4,0.8,0.0,2.2,4.7,79.3,87.5,2.1,4.7,85.7,13.9,7337.0,20.8,36008.0,70.6,14.3,75300.0,31575.0,2.51,21225.0,41400.0,19.6,1460.0,23526.0,-2.3,4382.0,5845.0,0.0,0.0,0.0,0.0,0.0,28.4,2576404.0,0.0,757887.0,9367.0,84980.0,6.0,898.37,90.9
559,Illinois,Wabash County,H. CLINTON,B. SANDERS,M. O'MALLEY,356.0,343.0,10.0,0.499,0.48,0.014,D,D,D,03/15/16,Open primary,0.251666666667,0.00366666666667,-0.279333333333,IL,Wabash County,IL,11549.0,11947.0,-3.3,11947.0,5.8,22.0,18.9,50.6,96.7,0.9,0.2,0.8,0.0,1.3,1.5,95.5,91.7,2.7,2.5,89.3,16.8,918.0,21.5,5529.0,78.7,9.0,80900.0,4785.0,2.45,24096.0,47365.0,12.7,267.0,2824.0,-3.2,837.0,1104.0,0.0,0.0,0.0,0.0,0.0,13.2,0.0,89502.0,109214.0,8966.0,10150.0,1.0,223.25,53.5
560,Illinois,Warren County,B. SANDERS,H. CLINTON,M. O'MALLEY,741.0,726.0,5.0,0.5,0.49,0.003,D,D,D,03/15/16,Open primary,0.306666666667,-0.0773333333333,-0.260333333333,IL,Warren County,IL,17874.0,17710.0,0.9,17707.0,6.0,21.6,18.4,51.2,93.7,2.4,0.5,1.8,0.1,1.5,9.4,85.1,89.1,5.5,10.0,87.8,20.9,1299.0,18.6,7673.0,73.4,11.9,81500.0,6972.0,2.37,21832.0,43536.0,15.8,353.0,5693.0,1.1,874.0,1350.0,0.0,0.0,0.0,0.0,0.0,29.2,0.0,219765.0,133722.0,7602.0,14251.0,6.0,542.41,32.6
561,Illinois,Washington County,B. SANDERS,H. CLINTON,W. WILSON,595.0,409.0,10.0,0.577,0.397,0.01,D,D,D,03/15/16,Open primary,0.159666666667,0.0796666666667,-0.269333333333,IL,Washington County,IL,14337.0,14716.0,-2.6,14716.0,4.5,20.7,18.4,49.9,97.7,0.8,0.1,0.4,0.1,0.9,1.6,96.2,89.3,1.0,3.1,89.7,20.5,1446.0,24.0,6570.0,80.6,5.3,107900.0,5882.0,2.44,26325.0,52832.0,10.2,385.0,4671.0,-14.7,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409194.0,270495.0,197317.0,13400.0,12325.0,20.0,562.57,26.2
562,Illinois,Wayne County,B. SANDERS,H. CLINTON,M. O'MALLEY,360.0,277.0,10.0,0.541,0.417,0.015,D,D,D,03/15/16,Open primary,0.322666666667,-0.0843333333333,-0.257333333333,IL,Wayne County,IL,16543.0,16760.0,-1.3,16760.0,5.7,22.5,19.8,50.7,97.6,0.6,0.2,0.7,0.0,0.9,1.3,96.4,90.8,1.0,2.3,86.4,11.8,1454.0,21.7,7886.0,79.1,6.1,75700.0,7063.0,2.34,22526.0,43605.0,14.7,378.0,3472.0,-1.5,1259.0,1653.0,0.0,0.0,0.0,0.0,0.0,23.8,0.0,126570.0,146263.0,8814.0,0.0,1.0,713.81,23.5
563,Illinois,White County,H. CLINTON,B. SANDERS,M. O'MALLEY,565.0,530.0,26.0,0.49,0.46,0.023,D,D,D,03/15/16,Open primary,0.271666666667,-0.0463333333333,-0.275333333333,IL,White County,IL,14374.0,14665.0,-2.0,14665.0,6.5,21.7,21.8,51.4,97.9,0.6,0.3,0.3,0.0,0.8,1.3,96.9,87.4,1.4,1.5,85.4,14.3,1374.0,24.9,7125.0,78.6,8.8,72200.0,6240.0,2.28,25375.0,42914.0,15.6,381.0,3410.0,-0.2,1187.0,1249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400258.0,123142.0,8392.0,11408.0,1.0,494.77,29.6
564,Illinois,Whiteside County,B. SANDERS,H. CLINTON,M. O'MALLEY,3102.0,2895.0,18.0,0.514,0.48,0.003,D,D,D,03/15/16,Open primary,0.309666666667,-0.0413333333333,-0.293333333333,IL,Whiteside County,IL,56876.0,58498.0,-2.8,58498.0,5.4,22.4,18.9,50.7,95.6,1.7,0.4,0.5,0.0,1.6,11.8,84.9,91.5,2.8,6.0,87.4,16.2,5000.0,19.7,25773.0,75.6,13.9,99400.0,23370.0,2.44,24525.0,47667.0,12.0,1244.0,17674.0,-1.5,2802.0,4063.0,0.0,0.0,0.0,0.0,0.0,23.7,1022531.0,926845.0,570627.0,9676.0,60604.0,19.0,684.25,85.5
565,Illinois,Will County,B. SANDERS,H. CLINTON,M. O'MALLEY,46305.0,41651.0,172.0,0.524,0.471,0.002,D,D,D,03/15/16,Open primary,0.300666666667,-0.0413333333333,-0.288333333333,IL,Will County,IL,685419.0,677560.0,1.2,677560.0,6.1,26.7,11.2,50.4,80.6,11.8,0.4,5.4,0.1,1.8,16.6,65.3,91.3,11.7,19.9,90.5,32.3,34224.0,32.8,239824.0,82.9,12.3,219400.0,222652.0,3.02,30377.0,76147.0,8.0,14384.0,204956.0,4.5,43952.0,53097.0,6.9,0.0,5.2,0.0,5.3,29.4,13628202.0,11061791.0,6841452.0,10211.0,1404940.0,1185.0,836.91,809.6
566,Illinois,Williamson County,B. SANDERS,H. CLINTON,M. O'MALLEY,3902.0,2978.0,69.0,0.553,0.422,0.01,D,D,D,03/15/16,Open primary,0.327666666667,-0.0893333333333,-0.266333333333,IL,Williamson County,IL,67008.0,66362.0,1.0,66357.0,5.9,21.9,17.6,50.3,92.7,4.3,0.4,1.0,0.0,1.6,2.4,90.7,86.7,1.8,2.9,88.9,22.5,6348.0,20.9,30801.0,72.0,17.0,93700.0,26819.0,2.41,23605.0,43125.0,15.6,1595.0,22792.0,2.1,4286.0,5881.0,0.0,0.0,0.0,0.0,1.0,27.7,681388.0,0.0,987511.0,15370.0,118603.0,115.0,420.15,157.9
567,Illinois,Winnebago County,B. SANDERS,H. CLINTON,M. O'MALLEY,16715.0,15065.0,62.0,0.523,0.472,0.002,D,D,D,03/15/16,Open primary,0.287666666667,-0.0243333333333,-0.287333333333,IL,Winnebago County,IL,288542.0,295264.0,-2.3,295266.0,6.2,23.8,15.6,51.2,81.4,12.9,0.5,2.6,0.0,2.6,12.0,70.8,86.8,7.6,12.4,86.2,21.2,21278.0,21.7,125536.0,66.9,25.8,123400.0,113449.0,2.55,24495.0,47072.0,17.5,6481.0,116977.0,-0.6,18184.0,23683.0,7.0,0.3,2.7,0.0,2.4,28.9,7913361.0,2624724.0,3851993.0,12943.0,452187.0,139.0,513.36,575.2
568,Illinois,Woodford County,B. SANDERS,H. CLINTON,W. WILSON,1616.0,1277.0,8.0,0.555,0.438,0.003,D,D,D,03/15/16,Open primary,0.284666666667,-0.0633333333333,-0.243333333333,IL,Woodford County,IL,39187.0,38664.0,1.4,38664.0,6.1,24.6,16.3,50.4,97.3,0.7,0.3,0.7,0.0,1.1,1.8,95.7,88.6,1.1,2.3,93.0,27.6,2681.0,23.1,15367.0,81.6,8.6,158600.0,14362.0,2.63,30926.0,66639.0,8.8,759.0,8969.0,-5.9,2370.0,2365.0,0.0,0.0,0.0,0.0,0.0,0.0,963346.0,0.0,278287.0,7329.0,26023.0,75.0,527.8,73.3
569,Indiana,Adams County,B. SANDERS,H. CLINTON,,1030.0,991.0,,0.51,0.49,,D,D,,05/03/16,Open primary,0.264666666667,-0.0123333333333,-0.272333333333,IN,Adams County,IN,34791.0,34387.0,1.2,34387.0,9.4,31.3,14.4,50.5,98.2,0.4,0.3,0.3,0.0,0.7,4.4,94.1,90.1,0.7,16.8,84.3,14.7,1778.0,21.5,13098.0,78.9,14.4,116100.0,12127.0,2.8,20160.0,46695.0,18.1,713.0,11483.0,2.9,3001.0,3173.0,0.0,0.0,0.0,0.0,0.0,18.6,2127689.0,0.0,369895.0,10928.0,27069.0,79.0,339.03,101.4
570,Indiana,Allen County,B. SANDERS,H. CLINTON,,16435.0,15032.0,,0.522,0.478,,D,D,,05/03/16,Open primary,0.219666666667,0.0116666666667,-0.269333333333,IN,Allen County,IN,365918.0,355327.0,3.0,355329.0,7.2,26.3,13.1,51.2,80.9,12.1,0.5,3.5,0.1,2.8,7.2,74.9,86.6,6.2,9.7,89.0,26.3,23407.0,20.3,154477.0,69.8,20.5,112700.0,138212.0,2.55,25279.0,49370.0,15.3,9044.0,161708.0,1.8,22540.0,27292.0,0.0,0.3,1.9,0.0,0.0,27.1,19741940.0,0.0,4774175.0,13667.0,550450.0,1115.0,657.31,540.6
571,Indiana,Bartholomew County,B. SANDERS,H. CLINTON,,3182.0,2778.0,,0.534,0.466,,D,D,,05/03/16,Open primary,0.226666666667,0.0416666666667,-0.291333333333,IN,Bartholomew County,IN,80217.0,76786.0,4.5,76794.0,6.6,24.3,14.9,50.1,90.2,2.3,0.5,5.4,0.1,1.5,6.4,84.6,83.9,7.6,9.6,89.1,26.5,5460.0,19.1,33548.0,70.9,14.6,134900.0,30041.0,2.56,27359.0,54165.0,12.2,1827.0,43638.0,-2.8,4130.0,5856.0,0.8,0.0,2.7,0.0,0.0,28.8,4843890.0,747332.0,1075239.0,14399.0,139684.0,254.0,406.91,188.7
572,Indiana,Benton County,B. SANDERS,H. CLINTON,,235.0,190.0,,0.553,0.447,,D,D,,05/03/16,Open primary,0.222666666667,0.0146666666667,-0.267333333333,IN,Benton County,IN,8700.0,8854.0,-1.7,8854.0,6.1,25.3,16.2,50.3,97.6,1.0,0.2,0.3,0.0,1.0,5.4,92.6,84.2,1.6,4.7,88.9,16.0,638.0,24.9,3921.0,74.4,8.4,84300.0,3444.0,2.53,23049.0,48711.0,11.1,188.0,1443.0,2.9,625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50891.0,5852.0,2561.0,2.0,406.42,21.8
573,Indiana,Blackford County,B. SANDERS,H. CLINTON,,514.0,493.0,,0.51,0.49,,D,D,,05/03/16,Open primary,0.290666666667,-0.0893333333333,-0.225333333333,IN,Blackford County,IN,12401.0,12766.0,-2.9,12766.0,6.1,22.3,19.8,50.4,97.3,0.6,0.2,0.3,0.0,1.4,1.6,95.9,83.8,0.9,1.6,86.0,9.8,1135.0,24.4,5996.0,75.0,10.8,70400.0,5190.0,2.41,20322.0,39225.0,16.0,232.0,2718.0,-2.5,621.0,891.0,0.0,0.0,0.0,0.0,0.0,0.0,397083.0,158855.0,97872.0,7389.0,8038.0,3.0,165.08,77.3
574,Indiana,Boone County,B. SANDERS,H. CLINTON,,2555.0,2075.0,,0.552,0.448,,D,D,,05/03/16,Open primary,0.228666666667,0.0136666666667,-0.272333333333,IN,Boone County,IN,61915.0,56638.0,9.3,56640.0,6.6,27.0,12.6,50.5,94.4,1.5,0.3,2.3,0.0,1.4,2.6,92.1,89.4,3.4,4.4,93.5,41.0,3333.0,24.1,25212.0,76.8,13.7,179000.0,21908.0,2.62,37482.0,67255.0,7.5,1414.0,20400.0,15.5,4861.0,5662.0,0.0,0.0,0.0,0.0,0.0,23.2,0.0,386393.0,484483.0,8970.0,54490.0,526.0,422.91,133.9
575,Indiana,Brown County,B. SANDERS,H. CLINTON,,1269.0,805.0,,0.612,0.388,,D,D,,05/03/16,Open primary,0.317666666667,-0.0413333333333,-0.299333333333,IN,Brown County,IN,14962.0,15242.0,-1.8,15242.0,4.1,19.5,21.1,50.2,97.3,0.6,0.4,0.4,0.0,1.3,1.6,95.9,87.6,0.9,3.4,87.1,21.1,1704.0,35.9,8506.0,83.0,2.7,157400.0,5889.0,2.54,25833.0,51568.0,14.6,349.0,1982.0,0.4,1423.0,1952.0,0.0,0.0,0.0,0.0,0.0,27.4,0.0,4299.0,61518.0,4180.0,19753.0,48.0,311.98,48.9
576,Indiana,Carroll County,B. SANDERS,H. CLINTON,,648.0,508.0,,0.561,0.439,,D,D,,05/03/16,Open primary,0.232666666667,0.0246666666667,-0.284333333333,IN,Carroll County,IN,19923.0,20155.0,-1.2,20155.0,5.3,23.2,17.7,50.3,97.7,0.6,0.3,0.2,0.0,1.1,4.1,94.3,88.4,2.5,4.6,87.7,16.0,1694.0,25.7,9434.0,78.8,7.3,103900.0,7995.0,2.5,24531.0,50542.0,10.7,380.0,4464.0,4.6,1234.0,1448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102111.0,5153.0,18411.0,24.0,372.22,54.1
577,Indiana,Cass County,B. SANDERS,H. CLINTON,,1655.0,1137.0,,0.593,0.407,,D,D,,05/03/16,Open primary,0.234666666667,-0.000333333333333,-0.262333333333,IN,Cass County,IN,38438.0,38966.0,-1.4,38966.0,6.5,24.1,16.2,50.0,93.7,2.0,1.0,1.7,0.2,1.4,13.8,81.8,86.8,8.3,13.4,83.1,13.7,3138.0,20.1,16337.0,75.9,11.4,81900.0,14827.0,2.54,21700.0,41940.0,16.5,742.0,12379.0,-1.8,1760.0,2706.0,0.0,0.0,0.0,0.0,0.0,16.6,1302002.0,438966.0,340870.0,8714.0,33801.0,12.0,412.16,94.5
578,Indiana,Clark County,B. SANDERS,H. CLINTON,,5305.0,6192.0,,0.461,0.539,,D,D,,05/03/16,Open primary,0.174666666667,0.0726666666667,-0.265333333333,IN,Clark County,IN,114262.0,110232.0,3.7,110232.0,6.3,23.0,14.3,50.9,88.9,7.4,0.4,1.0,0.1,2.2,5.2,84.3,88.4,3.7,5.2,86.2,18.9,8935.0,24.1,48986.0,71.6,17.9,127400.0,42502.0,2.58,24312.0,50496.0,12.2,2405.0,44691.0,4.8,6448.0,8622.0,0.0,0.5,0.0,0.0,1.0,26.1,2114873.0,1062039.0,1729530.0,16414.0,197472.0,531.0,372.86,295.6
579,Indiana,Clay County,B. SANDERS,H. CLINTON,,1049.0,931.0,,0.53,0.47,,D,D,,05/03/16,Open primary,0.330666666667,-0.0433333333333,-0.298333333333,IN,Clay County,IN,26562.0,26887.0,-1.2,26890.0,6.1,23.1,16.6,50.8,97.7,0.6,0.3,0.4,0.0,1.0,1.3,96.5,87.9,0.5,1.5,86.6,14.0,1990.0,27.0,11694.0,76.2,7.1,91300.0,10230.0,2.59,21474.0,46430.0,15.8,469.0,5735.0,-1.7,1461.0,2069.0,0.0,0.0,0.0,0.0,0.0,24.4,0.0,0.0,312395.0,11737.0,18422.0,14.0,357.54,75.2
580,Indiana,Clinton County,B. SANDERS,H. CLINTON,,1046.0,724.0,,0.591,0.409,,D,D,,05/03/16,Open primary,0.211666666667,0.00966666666667,-0.249333333333,IN,Clinton County,IN,32776.0,33224.0,-1.3,33224.0,6.9,26.3,15.8,50.5,97.8,0.6,0.4,0.3,0.0,0.9,14.9,83.4,84.7,6.5,12.5,84.7,13.0,2051.0,22.1,13248.0,72.1,12.7,97300.0,11745.0,2.76,21554.0,48953.0,13.9,577.0,9225.0,1.5,1634.0,2280.0,0.0,0.0,0.0,0.0,1.4,26.2,2283489.0,0.0,223595.0,6579.0,25067.0,24.0,405.07,82.0
581,Indiana,Crawford County,H. CLINTON,B. SANDERS,,684.0,616.0,,0.526,0.474,,D,D,,05/03/16,Open primary,0.349666666667,-0.0623333333333,-0.300333333333,IN,Crawford County,IN,10655.0,10713.0,-0.5,10713.0,5.3,22.4,17.2,49.3,97.7,0.5,0.4,0.2,0.1,1.1,1.4,96.5,91.1,0.7,1.0,80.8,12.1,814.0,33.2,5455.0,82.0,3.7,83300.0,4237.0,2.49,20504.0,39700.0,19.6,125.0,1346.0,4.4,683.0,1204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40720.0,3752.0,0.0,0.0,305.64,35.1
582,Indiana,Daviess County,B. SANDERS,H. CLINTON,,701.0,539.0,,0.565,0.435,,D,D,,05/03/16,Open primary,0.327666666667,-0.130333333333,-0.227333333333,IN,Daviess County,IN,32729.0,31654.0,3.4,31648.0,8.2,29.2,14.5,50.2,96.9,1.0,0.4,0.7,0.1,0.9,4.6,92.7,90.6,2.2,14.7,77.5,12.4,1942.0,21.0,12481.0,75.8,7.8,105500.0,11160.0,2.81,21416.0,47165.0,12.9,865.0,10143.0,-0.8,2132.0,2346.0,0.0,0.0,0.0,0.0,0.0,17.6,643418.0,153709.0,381537.0,12667.0,25851.0,4.0,429.49,73.7
583,Indiana,Dearborn County,H. CLINTON,B. SANDERS,,1389.0,1245.0,,0.527,0.473,,D,D,,05/03/16,Open primary,0.112666666667,0.0756666666667,-0.216333333333,IN,Dearborn County,IN,49506.0,50047.0,-1.1,50047.0,5.5,23.6,15.3,50.2,97.4,0.7,0.2,0.5,0.1,1.1,1.2,96.4,88.6,1.1,2.2,89.0,17.6,3727.0,29.3,20238.0,77.0,11.5,160400.0,18556.0,2.66,27058.0,56946.0,9.1,908.0,13630.0,-2.5,2967.0,3964.0,0.0,0.0,0.0,0.0,0.0,18.7,786076.0,0.0,509651.0,10256.0,0.0,65.0,305.03,164.1
584,Indiana,Decatur County,B. SANDERS,H. CLINTON,,733.0,631.0,,0.537,0.463,,D,D,,05/03/16,Open primary,0.193666666667,0.0456666666667,-0.275333333333,IN,Decatur County,IN,26524.0,25740.0,3.0,25740.0,6.0,24.8,15.4,50.6,97.0,0.5,0.2,1.3,0.0,0.9,1.8,95.5,85.0,1.9,2.2,87.1,13.7,1959.0,23.2,11231.0,70.6,12.0,112000.0,9792.0,2.61,22046.0,48047.0,14.1,624.0,11818.0,7.4,1591.0,2125.0,0.0,0.0,0.0,0.0,0.0,25.9,1869737.0,0.0,315023.0,12582.0,29861.0,50.0,372.57,69.1
585,Indiana,DeKalb County,B. SANDERS,H. CLINTON,,1269.0,1139.0,,0.527,0.473,,D,D,,05/03/16,Open primary,0.259666666667,-0.0863333333333,-0.195333333333,IN,DeKalb County,IN,42383.0,42223.0,0.4,42223.0,6.0,24.7,14.8,50.2,97.5,0.5,0.3,0.6,0.0,1.0,2.7,95.1,88.1,1.1,2.8,87.9,16.3,3081.0,21.0,17624.0,78.7,14.6,107800.0,16032.0,2.61,22827.0,47247.0,12.4,985.0,18643.0,4.1,2496.0,2751.0,0.0,0.0,0.0,0.0,0.0,21.7,3818858.0,0.0,408899.0,9774.0,47475.0,94.0,362.82,116.4
586,Indiana,Delaware County,B. SANDERS,H. CLINTON,,7728.0,6137.0,,0.557,0.443,,D,D,,05/03/16,Open primary,0.213666666667,0.0166666666667,-0.251333333333,IN,Delaware County,IN,117074.0,117671.0,-0.5,117671.0,5.1,18.9,16.0,51.9,89.2,7.1,0.3,1.2,0.1,2.1,2.1,87.4,73.1,2.0,2.9,86.9,22.5,8635.0,20.1,52512.0,63.8,21.0,89600.0,46325.0,2.36,20854.0,37474.0,22.3,2321.0,37892.0,2.9,5564.0,7848.0,2.0,0.0,0.0,0.0,0.0,27.1,1280555.0,424060.0,1516815.0,13156.0,160815.0,98.0,392.12,300.1
587,Indiana,Dubois County,H. CLINTON,B. SANDERS,,2305.0,2293.0,,0.501,0.499,,D,D,,05/03/16,Open primary,0.365666666667,-0.0923333333333,-0.296333333333,IN,Dubois County,IN,42345.0,41889.0,1.1,41889.0,6.1,24.1,15.9,50.6,97.9,0.5,0.3,0.5,0.1,0.7,6.7,91.8,91.0,3.6,7.9,86.9,18.9,3188.0,19.8,17595.0,78.2,12.3,133200.0,15890.0,2.59,25589.0,54780.0,8.3,1295.0,25617.0,1.4,2740.0,3595.0,0.0,0.0,0.0,0.0,0.0,26.1,0.0,530645.0,763441.0,18509.0,58781.0,124.0,427.27,98.0
588,Indiana,Elkhart County,B. SANDERS,H. CLINTON,,6935.0,4788.0,,0.592,0.408,,D,D,,05/03/16,Open primary,0.302666666667,-0.0483333333333,-0.274333333333,IN,Elkhart County,IN,201971.0,197561.0,2.2,197559.0,7.5,27.9,13.3,50.5,89.7,6.2,0.6,1.2,0.1,2.3,15.1,75.9,85.5,8.5,18.1,80.5,18.2,11289.0,19.4,77933.0,71.6,18.6,121700.0,70130.0,2.78,21109.0,45693.0,16.7,4853.0,112276.0,3.0,12323.0,16077.0,2.5,0.0,1.9,0.0,2.0,22.6,15779841.0,3231392.0,2416879.0,12182.0,272416.0,270.0,463.17,426.5
589,Indiana,Fayette County,B. SANDERS,H. CLINTON,,1097.0,984.0,,0.527,0.473,,D,D,,05/03/16,Open primary,0.186666666667,0.0586666666667,-0.273333333333,IN,Fayette County,IN,23468.0,24302.0,-3.4,24277.0,5.3,22.6,18.4,50.5,96.9,1.6,0.2,0.3,0.0,1.0,0.9,96.0,83.9,0.7,2.3,77.3,8.9,2146.0,25.0,10816.0,72.0,14.9,81700.0,9536.0,2.48,18757.0,37391.0,23.0,435.0,5696.0,-1.0,1158.0,1494.0,0.0,0.0,0.0,0.0,0.0,25.8,486488.0,85936.0,208881.0,8604.0,21624.0,11.0,215.01,112.9
590,Indiana,Floyd County,H. CLINTON,B. SANDERS,,4584.0,4108.0,,0.527,0.473,,D,D,,05/03/16,Open primary,0.300666666667,-0.0533333333333,-0.278333333333,IN,Floyd County,IN,76179.0,74580.0,2.1,74578.0,5.8,23.2,14.5,51.4,91.1,5.5,0.3,1.1,0.0,2.0,2.9,88.7,87.7,2.8,4.2,88.0,22.6,6110.0,22.7,32300.0,71.8,17.3,150400.0,29087.0,2.54,27185.0,53961.0,13.3,1777.0,26086.0,-3.4,5001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1558350.0,1420463.0,787397.0,10813.0,0.0,142.0,147.94,504.1
